Timestamp,Accel X (g),Accel Y (g),Accel Z (g),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s)
2024-09-11 21:33:59,0.57421875,0.0927734375,2.44970703125,0.20610687022900764,-16.442748091603054,7.7251908396946565
2024-09-11 21:34:00,0.1630859375,0.0654296875,2.11669921875,-19.717557251908396,9.038167938931299,-6.885496183206107
2024-09-11 21:34:00,0.12548828125,0.28564453125,2.6357421875,-4.938931297709924,-1.0076335877862594,1.2061068702290076
2024-09-11 21:34:01,0.06982421875,0.080078125,2.125,-2.0839694656488548,-2.114503816793893,0.8778625954198473
2024-09-11 21:34:01,0.0556640625,0.1240234375,2.05908203125,-1.8396946564885497,-3.816793893129771,0.6259541984732825
2024-09-11 21:34:02,0.091796875,0.1015625,2.05078125,-1.6564885496183206,-4.022900763358779,0.732824427480916
2024-09-11 21:34:02,0.0634765625,0.0947265625,2.04345703125,-1.5114503816793894,-3.6946564885496183,0.7022900763358778
2024-09-11 21:34:02,0.03515625,0.0634765625,2.0380859375,-1.6870229007633588,-2.0076335877862594,0.7862595419847328
2024-09-11 21:34:03,0.0732421875,0.12109375,2.0302734375,-1.786259541984733,-3.900763358778626,0.6793893129770993
2024-09-11 21:34:04,0.06689453125,0.1240234375,2.02880859375,-1.5267175572519085,-5.854961832061068,0.8702290076335878
2024-09-11 21:34:04,0.03369140625,0.1005859375,2.029296875,-1.7251908396946565,-3.7938931297709924,0.7709923664122137
2024-09-11 21:34:05,0.0654296875,0.12353515625,2.02783203125,-0.07633587786259542,-3.969465648854962,0.6946564885496184
2024-09-11 21:34:05,0.068359375,0.10400390625,2.041015625,-1.6870229007633588,-3.7099236641221376,0.5267175572519084
